Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32583256,02/02/2016 11:00:03 AM,02/02/2016 04:33:56 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10037,,,,,WEST  137 STREET,LENOX AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,02/12/2016 11:00:03 AM,"The Department of Transportation inspected the condition and issued a summons to the responsible party.  A re-inspection will be done within 10 days.  If the condition still exists, a second summons will be issued.  In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",02/02/2016 04:33:56 PM,10 MANHATTAN,MANHATTAN,1000883,236356,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81540268716428,-73.93990986133805,"(40.81540268716428, -73.93990986133805)"
32591105,02/02/2016 11:00:23 AM,02/04/2016 03:47:52 PM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11201,225 DUFFIELD STREET,DUFFIELD STREET,WILLOUGHBY STREET,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/12/2016 11:00:23 AM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/04/2016 03:47:52 PM,02 BROOKLYN,BROOKLYN,988584,191148,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69133281594801,-73.98437166867066,"(40.69133281594801, -73.98437166867066)"
32586126,02/02/2016 11:03:23 AM,02/03/2016 09:00:10 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10011,21 WEST 20 STREET,WEST 20 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/03/2016 09:00:10 AM,05 MANHATTAN,MANHATTAN,986499,208907,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.740077794883206,-73.99188421053452,"(40.740077794883206, -73.99188421053452)"
32600310,02/02/2016 11:03:54 AM,02/03/2016 07:47:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11434,116-30 MARSDEN STREET,MARSDEN STREET,116 AVENUE,BEND,,,ADDRESS,Jamaica,,N/A,Closed,,,02/03/2016 07:47:00 AM,12 QUEENS,QUEENS,1044761,189279,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.685997057028516,-73.78181558428312,"(40.685997057028516, -73.78181558428312)"
32590718,02/02/2016 11:05:00 AM,02/05/2016 02:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10034,,,,,SHERMAN AVENUE,ISHAM STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,02/05/2016 02:15:00 AM,12 MANHATTAN,MANHATTAN,1006765,254910,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.866314951203755,-73.91859764559992,"(40.866314951203755, -73.91859764559992)"
32599255,02/02/2016 11:05:05 AM,02/03/2016 08:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11434,FOCH BOULEVARD,FOCH BOULEVARD,170 STREET,MERRICK BOULEVARD,,,BLOCKFACE,Jamaica,,N/A,Closed,,,02/03/2016 08:00:00 AM,12 QUEENS,QUEENS,1046215,189439,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68642615915973,-73.77657144979688,"(40.68642615915973, -73.77657144979688)"
32605463,02/02/2016 11:05:36 AM,02/03/2016 09:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11411,,,,,121 AVENUE,238 STREET,INTERSECTION,Cambria Heights,,N/A,Closed,,,02/03/2016 09:25:00 AM,13 QUEENS,QUEENS,1059729,188521,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68380154418411,-73.7278542947167,"(40.68380154418411, -73.7278542947167)"
32589076,02/02/2016 11:06:00 AM,02/02/2016 11:46:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,10303,,,,,MORNINGSTAR ROAD,WALKER STREET,INTERSECTION,STATEN ISLAND,,N/A,Closed,,,02/02/2016 11:46:00 AM,01 STATEN ISLAND,STATEN ISLAND,943472,169258,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63115680195469,-74.14691226344247,"(40.63115680195469, -74.14691226344247)"
32585374,02/02/2016 11:06:10 AM,02/02/2016 12:57:19 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11429,,,,,212 STREET,104 AVENUE,INTERSECTION,QUEENS VILLAGE,,N/A,Closed,,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,02/02/2016 12:57:19 PM,13 QUEENS,QUEENS,1054590,198678,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7117223570224,-73.74627719803875,"(40.7117223570224, -73.74627719803875)"
32604353,02/02/2016 11:06:58 AM,02/03/2016 09:34:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11422,121-12 238 STREET,238 STREET,121 AVENUE,128 AVENUE,,,ADDRESS,Rosedale,,N/A,Closed,,,02/03/2016 09:34:00 AM,13 QUEENS,QUEENS,1059666,188350,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68333272743509,-73.72808335879085,"(40.68333272743509, -73.72808335879085)"
32603408,02/02/2016 11:08:02 AM,02/03/2016 09:35:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11374,METROPOLITAN AVENUE,METROPOLITAN AVENUE,COOPER AVENUE,WOODHAVEN BOULEVARD,,,BLOCKFACE,Rego Park,,N/A,Closed,,,02/03/2016 09:35:00 AM,05 QUEENS,QUEENS,1022673,198743,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71209694182269,-73.8614040881261,"(40.71209694182269, -73.8614040881261)"
32601304,02/02/2016 11:09:18 AM,02/03/2016 10:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,CYPRESS HILLS STREET,FRESH POND ROAD,INTERSECTION,,,N/A,Closed,,,02/03/2016 10:25:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32590448,02/02/2016 11:10:15 AM,02/03/2016 08:25:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10307,118 BARNARD AVENUE,BARNARD AVENUE,ARTHUR KILL ROAD,CRAIG AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/03/2016 08:25:00 AM,03 STATEN ISLAND,STATEN ISLAND,916705,127055,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.515154632221915,-74.24292457855458,"(40.515154632221915, -74.24292457855458)"
32583699,02/02/2016 11:10:37 AM,02/03/2016 08:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10307,5228 ARTHUR KILL ROAD,ARTHUR KILL ROAD,BARNARD AVENUE,FISHER AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,02/03/2016 08:40:00 AM,03 STATEN ISLAND,STATEN ISLAND,916490,127261,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.515718423197164,-74.2436998799922,"(40.515718423197164, -74.2436998799922)"
32582775,02/02/2016 11:13:28 AM,04/28/2016 05:21:59 PM,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,10019,118 WEST 58 STREET,WEST 58 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,05/12/2016 08:53:16 AM,The request submitted did not have sufficient information for the Department of Transportation to respond.,04/28/2016 05:21:59 PM,05 MANHATTAN,MANHATTAN,990482,218105,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765322063430055,-73.97750254736788,"(40.765322063430055, -73.97750254736788)"
32586442,02/02/2016 11:13:46 AM,03/14/2016 07:51:54 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10023,160 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 67 STREET,WEST 68 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2016 11:13:46 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/14/2016 07:51:54 AM,07 MANHATTAN,MANHATTAN,989497,221385,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.774325448935436,-73.98105582586138,"(40.774325448935436, -73.98105582586138)"
32591174,02/02/2016 11:15:46 AM,02/02/2016 05:08:20 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11101,40-11 34 AVENUE,34 AVENUE,STEINWAY STREET,41 STREET,,,ADDRESS,LONG ISLAND CITY,,N/A,Closed,,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/02/2016 05:08:20 PM,01 QUEENS,QUEENS,1006225,214937,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75660160528209,-73.92068086316843,"(40.75660160528209, -73.92068086316843)"
32598255,02/02/2016 11:16:00 AM,02/03/2016 11:05:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11385,SENECA AVENUE,SENECA AVENUE,DECATUR STREET,ST FELIX AVENUE,,,BLOCKFACE,Ridgewood,,N/A,Closed,,,02/03/2016 11:05:00 AM,05 QUEENS,QUEENS,1012451,193319,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69724783498531,-73.89829862239385,"(40.69724783498531, -73.89829862239385)"
32591181,02/02/2016 11:20:37 AM,02/06/2016 11:56:18 AM,DOT,Department of Transportation,Street Sign - Damaged,St Name - Attached to Pole,Street,10004,,,,,BROAD STREET,WATER STREET,INTERSECTION,NEW YORK,,N/A,Closed,02/16/2016 11:20:37 AM,The Department of Transportation has determined that this issue is not within its jurisdiction.,02/06/2016 11:56:19 AM,01 MANHATTAN,MANHATTAN,981060,195384,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7029601365143,-74.01150509279131,"(40.7029601365143, -74.01150509279131)"
32587757,02/02/2016 11:21:00 AM,02/12/2016 12:05:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,CONEY ISL AVE,CORTELYOU RD,INTERSECTION,,,N/A,Closed,,,02/12/2016 12:05:00 PM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32587150,02/02/2016 11:21:00 AM,02/09/2016 12:06:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11216,621 FRANKLIN AVENUE,FRANKLIN AVENUE,BERGEN ST,DEAN ST,FRANKLIN AVENUE,BERGEN STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/09/2016 12:06:00 PM,08 BROOKLYN,BROOKLYN,996524,185859,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6768082697723,-73.9557497994442,"(40.6768082697723, -73.9557497994442)"
32591164,02/02/2016 11:22:00 AM,03/04/2016 11:32:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,66 ST,7 AVE,INTERSECTION,,,N/A,Closed,,,03/04/2016 11:32:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32584917,02/02/2016 11:22:36 AM,02/16/2016 03:15:42 PM,DOT,Department of Transportation,Street Sign - Dangling,Speed Limit,Street,11420,,,,,LEFFERTS BOULEVARD,111 AVENUE,INTERSECTION,SOUTH OZONE PARK,,N/A,Closed,02/17/2016 11:20:02 AM,The Department of Transportation has completed the request or corrected the condition.,02/16/2016 03:15:42 PM,10 QUEENS,QUEENS,1033799,187251,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68049882524548,-73.82135604103361,"(40.68049882524548, -73.82135604103361)"
32589743,02/02/2016 11:23:16 AM,03/08/2016 06:30:50 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10466,4391 WHITE PLAINS ROAD,WHITE PLAINS ROAD,EAST 237 STREET,NEREID AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/22/2016 11:23:16 AM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/08/2016 06:30:50 AM,12 BRONX,BRONX,1024449,266512,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8980959630847,-73.85459209870737,"(40.8980959630847, -73.85459209870737)"
32589950,02/02/2016 11:24:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,66 ST,7 AVE,INTERSECTION,,,N/A,Assigned,,,04/11/2016 11:03:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32585529,02/02/2016 11:24:19 AM,02/03/2016 11:16:38 AM,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11211,310 GRAHAM AVENUE,GRAHAM AVENUE,AINSLIE STREET,DEVOE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/12/2016 11:24:19 AM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/03/2016 11:16:38 AM,01 BROOKLYN,BROOKLYN,999732,199117,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.713193367677775,-73.94415385436038,"(40.713193367677775, -73.94415385436038)"
32584168,02/02/2016 11:25:24 AM,03/05/2016 10:32:21 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,11357,,,,,12 ROAD,150 STREET,INTERSECTION,WHITESTONE,,N/A,Closed,02/22/2016 11:25:24 AM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/05/2016 10:32:21 AM,07 QUEENS,QUEENS,1035704,227072,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78978652150986,-73.81418322381145,"(40.78978652150986, -73.81418322381145)"
32583698,02/02/2016 11:25:51 AM,02/03/2016 08:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11237,117 THAMES STREET,THAMES STREET,IRVING AVENUE,PORTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,02/03/2016 08:40:00 AM,01 BROOKLYN,BROOKLYN,1004209,196329,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70553200411076,-73.92801284279484,"(40.70553200411076, -73.92801284279484)"
32586601,02/02/2016 11:26:00 AM,02/12/2016 12:03:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,SHORE PKWY,SHORE PKWY,KNAPP ST,,,,BLOCKFACE,,,N/A,Closed,,,02/12/2016 12:03:00 PM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32582756,02/02/2016 11:26:20 AM,02/03/2016 01:11:10 PM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10038,49 CATHERINE STREET,CATHERINE STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The  Department of Transportation inspected the condition you reported and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If after that time the condition still exists, the Agency may issue the responsible party a summons and/or correct the condition.",02/03/2016 01:11:10 PM,03 MANHATTAN,MANHATTAN,985120,198585,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71174665738532,-73.99686183381323,"(40.71174665738532, -73.99686183381323)"
32584418,02/02/2016 11:27:00 AM,03/03/2016 11:32:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,AVE S,9 ST E,INTERSECTION,,,N/A,Closed,,,03/03/2016 11:32:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32589596,02/02/2016 11:27:11 AM,02/10/2016 03:25:54 PM,DOT,Department of Transportation,Sidewalk Condition,Metal Protruding - Sign Stump,Sidewalk,11420,,,,,LEFFERTS BOULEVARD,111 AVENUE,INTERSECTION,SOUTH OZONE PARK,,N/A,Closed,02/16/2016 02:55:53 PM,The Department of Transportation has completed the request or corrected the condition.,02/10/2016 03:25:54 PM,10 QUEENS,QUEENS,1033799,187251,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68049882524548,-73.82135604103361,"(40.68049882524548, -73.82135604103361)"
32586670,02/02/2016 11:28:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11205,,,WALWORTH ST,MYRTLE AVE,WALWORTH STREET,MYRTLE AVENUE,INTERSECTION,BROOKLYN,,N/A,Assigned,,,04/11/2016 03:52:00 PM,03 BROOKLYN,BROOKLYN,996921,192411,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69479144909162,-73.95430621440917,"(40.69479144909162, -73.95430621440917)"
32604352,02/02/2016 11:28:04 AM,02/03/2016 11:00:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11385,DECATUR STREET,DECATUR STREET,CYPRESS AVENUE,SENECA AVENUE,,,BLOCKFACE,Ridgewood,,N/A,Closed,,,02/03/2016 11:00:00 AM,05 QUEENS,QUEENS,1012191,193165,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.696825965814256,-73.89923689943187,"(40.696825965814256, -73.89923689943187)"
32586431,02/02/2016 11:28:45 AM,02/05/2016 08:09:50 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10464,895 SHORE ROAD,SHORE ROAD,BEND,BEND,,,ADDRESS,BRONX,,N/A,Closed,05/02/2016 11:28:45 AM,The Department of Transportation investigated this request and determined this street requires a reconstruction project.  This location is part of an existing project or may be included in a future project.  These projects are long term and vary in length.,02/05/2016 08:09:50 AM,28 BRONX,BRONX,1039101,258393,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87573299405639,-73.80165950870602,"(40.87573299405639, -73.80165950870602)"
32587756,02/02/2016 11:30:00 AM,03/11/2016 11:39:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11201,,,,,HICKS STREET,ORANGE STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,,03/11/2016 11:39:00 AM,02 BROOKLYN,BROOKLYN,985919,194009,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69918650094258,-73.99398090503492,"(40.69918650094258, -73.99398090503492)"
32601333,02/02/2016 11:32:31 AM,02/03/2016 12:25:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11385,CYPRESS HILLS STREET,CYPRESS HILLS STREET,64 STREET,SHALER AVENUE,,,BLOCKFACE,Ridgewood,,N/A,Closed,,,02/03/2016 12:25:00 PM,05 QUEENS,QUEENS,1013837,195094,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70211526649345,-73.89329249227806,"(40.70211526649345, -73.89329249227806)"
